,x,y,z,result
2734,-454.06516,91.941422,65.760689,0.999022
2735,-454.73123,126.42547,64.99012,0.999128
2736,-489.1489,125.76251,65.963173,0.999141
2737,-455.40152,160.8952,64.029091,0.999268
2738,-522.24298,56.097473,67.524864,0.998739
2739,-556.66528,55.417118,67.48291,0.998769
2740,-521.56799,21.575796,67.825165,0.998489
2741,-522.90924,90.597801,67.014519,0.998992
2742,-523.58112,125.08085,66.311264,0.999219
2743,-558.01764,124.39308,66.362999,0.99926
2744,-524.26007,159.54706,65.424797,0.999364
2745,-456.08652,195.3512,62.850292,0.999321
2746,-490.50546,194.6769,63.898674,0.999395
2747,-456.77786,229.79529,61.420727,0.999325
2748,-457.4751,264.22659,59.783024,0.999415
2749,-491.89865,263.55157,60.929859,0.999421
2750,-458.19974,298.64001,57.94939,0.999404
2751,-524.94623,193.99471,64.306877,0.999455
2752,-559.38354,193.30753,64.532417,0.999483
2753,18.085985,-418.68292,-69.431854,0.997149
2754,20.404995,-435.78806,-69.458061,0.999964
2755,34.919048,-415.79236,-69.572075,1.003446
2756,15.980644,-401.68613,-69.09803,1.000349
2757,7.0053668,-421.3764,-58.954842,0.978689
2758,14.172688,-384.50162,-68.023239,1.005657
2759,30.893744,-381.70383,-68.78521,1.00452
2760,12.668437,-367.4295,-66.019592,0.993414
2761,8.927763,-387.6492,-52.316898,0.986261
2762,7.0336819,-390.8999,-35.413464,0.994443
2763,6.0782037,-407.80505,-38.584278,0.99087
2764,7.8441548,-373.97772,-32.374691,0.996062
2765,-4.4509807,-393.12625,-23.830278,0.99554
2766,5.0133762,-424.73645,-41.942692,0.985606
2767,3.9809163,-441.52121,-45.478729,0.9859
2768,-4.2126703,-427.27676,-28.595949,0.992535
2769,27.926252,-486.62637,-69.4758,1.004904
2770,30.344316,-503.54962,-69.521614,1.006424
2771,44.650505,-484.25876,-69.423828,1.001946
2772,25.327015,-469.71304,-68.737343,1.000655
2773,10.83942,-488.9241,-68.799667,0.991976
2774,22.748936,-452.8038,-68.726738,1.000883
2775,39.569279,-449.97397,-69.615761,1.00248
2776,6.1134081,-455.17957,-66.090179,0.978259
2777,2.9244316,-458.2059,-49.052471,0.986006
2778,1.8620579,-474.90707,-52.712967,0.97843
2779,-3.943013,-461.30884,-34.003334,0.985803
2780,0.79036963,-491.25104,-56.800476,0.981804
2781,-0.32114333,-507.44482,-61.186607,0.997775
2782,-4.2549562,-495.00888,-40.462238,0.986657
2783,15.46415,-282.65961,-52.932842,0.992977
2784,14.710705,-299.61053,-55.38903,0.990565
2785,21.295357,-279.70239,-68.373337,1.008548
2786,16.130781,-265.72531,-50.685402,0.99519
2787,13.946637,-285.83972,-35.889202,0.993346
2788,16.754721,-248.77185,-48.603287,0.997479
2789,19.207499,-245.6908,-65.684158,0.998374
2790,17.330421,-231.82471,-46.559002,0.997528
2791,15.323771,-251.83482,-31.465281,0.995444
2792,10.122694,-254.36792,-15.552034,1.000439
2793,10.067982,-271.48318,-17.468245,1.000463
2794,10.119451,-237.24054,-13.809764,0.99933
2795,-5.7320666,-255.97162,-9.2776146,1.000371
2796,9.9311905,-288.63983,-19.524014,0.998727
2797,9.7381115,-305.75031,-21.809464,0.998099
2798,-5.395165,-290.27625,-12.521538,0.999774
2799,12.466336,-350.45758,-63.206066,0.992632
2800,27.327772,-347.63425,-69.508743,1.005892
2801,13.1852,-333.47122,-60.457134,0.99464
2802,10.710608,-353.81036,-46.280445,0.992668
2803,13.957589,-316.53162,-57.89188,0.990167
2804,24.00832,-313.59244,-69.495934,1.004674
2805,12.406333,-319.79315,-40.854862,0.991422
2806,9.4054384,-322.8074,-24.188015,0.998414
2807,9.0259972,-339.82712,-26.729704,0.997799
2808,-5.0471091,-324.58066,-15.851569,0.999239
2809,8.5224552,-356.94928,-29.462894,0.997435
2810,-4.7217236,-358.87045,-19.636164,0.997562
2811,-21.210426,-359.90707,-14.965308,0.999822
2812,-21.081684,-377.04437,-17.02072,0.999692
2813,-21.384327,-342.75415,-13.074043,0.999907
2814,-37.67738,-361.01447,-10.235638,0.999699
2815,-21.532381,-325.66275,-11.206578,0.999914
2816,-21.721478,-308.55408,-9.5177708,0.999976
2817,-38.009289,-326.77795,-6.5408888,0.999697
2818,-21.8915,-291.3739,-7.8302808,0.999759
2819,-22.093559,-274.19162,-6.2872014,1.000084
2820,-38.413296,-292.46741,-3.2229853,0.999855
2821,-22.280052,-257.07254,-4.7033629,1.000241
2822,-22.526718,-239.93111,-3.4075468,1.000425
2823,-38.846893,-258.16287,-0.21676847,1.000264
2824,-20.039665,-496.33133,-33.496887,0.993524
2825,-21.204966,-512.28516,-39.373405,1.000234
2826,-20.172102,-479.34503,-30.980946,0.99536
2827,-36.523651,-497.33383,-28.544926,0.998679
2828,-20.319448,-462.36902,-28.388626,0.996139
2829,-20.456396,-445.34094,-25.849003,0.996604
2830,-36.788704,-463.41562,-23.637173,0.997965
2831,-20.622034,-428.25034,-23.455717,0.998774
2832,-20.822123,-411.13373,-21.264711,0.999315
2833,-37.10928,-429.30539,-18.857122,0.999285
2834,-20.917044,-394.112,-18.982679,0.999476
2835,-37.409325,-395.16022,-14.337564,0.999725
2836,19.692125,-146.81059,-37.621964,0.997614
2837,19.310131,-163.78453,-39.478649,0.995788
2838,20.938854,-144.25681,-54.851643,0.995488
2839,20.011932,-129.87979,-35.850368,1.00176
2840,18.455093,-149.3728,-20.472584,1.000526
2841,20.171061,-112.94943,-32.747681,1.003078
2842,21.32279,-110.34283,-49.019619,1.006528
2843,20.318995,-95.959404,-29.880169,1.002728
2844,18.859203,-115.50953,-16.564198,1.00244
2845,7.7196574,-117.29982,-4.9021168,1.00362
2846,8.6287212,-134.31197,-5.9600992,0.999279
2847,6.8638787,-100.29518,-4.03233,1.002772
2848,-8.3661747,-118.86073,-0.38651371,1.002053
2849,9.1451416,-151.36963,-7.0264745,0.998653
2850,9.4776087,-168.53735,-8.143219,1.001054
2851,-7.3071699,-153.00499,-2.1555107,0.999995
2852,17.891516,-214.77489,-44.582211,0.997395
2853,19.273085,-211.82019,-61.883526,0.999344
2854,18.407078,-197.69788,-42.771923,0.996986
2855,16.537296,-217.61272,-27.448351,0.995704
2856,18.874437,-180.72144,-41.065269,0.997727
2857,20.165276,-178.03423,-58.403393,1.000326
2858,17.593395,-183.35806,-23.813499,0.998287
2859,9.727149,-185.61223,-9.2995234,0.999384
2860,9.8949223,-202.72263,-10.771482,0.999331
2861,-6.6268854,-187.22711,-4.1802664,1.000648
2862,10.059868,-219.97624,-12.194238,0.999712
2863,-6.1496577,-221.59125,-6.5474119,1.000031
2864,22.257233,-42.996761,-48.96542,1.008259
2865,22.182043,-58.903183,-50.013321,1.007091
2866,23.11574,-41.343338,-61.571487,1.00911
2867,22.306225,-27.053104,-48.109234,1.008007
2868,21.430275,-44.638077,-36.486446,1.003085
2869,22.175167,-74.021095,-52.584087,1.002667
2870,22.131865,-89.013901,-55.138542,1.002465
2871,23.264545,-70.985214,-63.751564,1.005728
2872,21.392359,-76.997063,-41.444931,1.006555
2873,22.229303,22.885555,-46.739532,1.009181
2874,22.275675,6.2107334,-46.820835,1.00919
2875,23.063643,24.618643,-59.881771,1.010735
2876,22.139585,39.587536,-46.837078,1.009121
2877,21.376842,21.153477,-33.678944,1.00692
2878,22.309849,-10.394262,-47.390671,1.008048
2879,23.134174,-8.744729,-60.351337,1.009262
2880,21.470093,-12.080167,-34.52705,1.006217
2881,20.527742,-13.371678,-20.230663,1.003357
2882,20.515184,-29.983772,-21.079422,0.999616
2883,20.486015,3.1856492,-19.515627,1.005296
2884,15.834778,-14.66549,-7.0782337,1.00549
2885,20.418869,19.932852,-19.290129,1.003933
2886,20.353365,36.743504,-19.198748,1.002518
2887,14.954657,18.687338,-6.3655553,1.005096
2888,0.95021331,17.58164,-0.95548755,1.005238
2889,1.3740796,0.77023017,-0.89353043,1.005436
2890,0.56347275,34.431923,-1.0664817,1.002963
2891,-13.519543,16.453472,3.2694449,1.004732
2892,2.019017,-15.962681,-1.1395308,1.003429
2893,2.6394057,-32.735817,-1.5651649,1.001782
2894,-12.552063,-17.256908,2.7839108,1.002622
2895,20.383646,-79.320969,-26.683924,1.005226
2896,20.402941,-62.644543,-23.672102,1.001043
2897,18.232742,-81.619873,-12.170982,1.00507
2898,20.487,-46.350494,-22.360605,0.999387
2899,16.942585,-47.990616,-8.8386669,1.000949
2900,3.5078616,-49.47831,-1.8852532,1.001393
2901,4.2614751,-66.196663,-2.3763585,1.003098
2902,-11.271366,-50.825939,2.0480251,1.001426
2903,5.5186172,-83.236946,-3.1279519,1.005339
2904,-9.8705215,-84.811958,1.1399827,1.003914
2905,-22.775555,-222.68948,-2.085247,1.000488
2906,-23.003593,-205.45512,-0.88707221,1.000473
2907,-39.332767,-223.81404,2.4428742,1.000371
2908,-23.251894,-188.34079,0.24890308,1.000679
2909,-23.547064,-171.24893,1.2653788,1.000961
2910,-39.842297,-189.47472,4.8343544,1.00051
2911,-23.936781,-154.09305,2.2580256,1.001067
2912,-24.349854,-136.93712,3.120945,1.001195
2913,-40.516785,-155.18289,6.7932482,1.000811
2914,6.0757275,-658.83374,-69.046753,1.003389
2915,5.8094339,-675.54871,-69.05542,1.001517
2916,23.172728,-658.41156,-69.042168,1.001265
2917,6.2712712,-642.22119,-68.559212,1.005603
2918,-11.032222,-659.28473,-69.060631,1.004072
2919,36.112137,-554.55945,-68.851204,1.006502
2920,37.436073,-571.77612,-69.068024,1.004681
2921,52.810131,-552.96259,-69.067513,1.000787
2922,34.42849,-537.45367,-68.836899,1.007454
2923,19.306364,-556.29089,-69.203651,1.008689
2924,32.52858,-520.49963,-69.057411,1.007563
2925,49.260967,-518.62634,-69.379074,1.002792
2926,15.622267,-522.44012,-68.677711,1.007554
2927,-0.96491766,-524.05743,-65.643372,1.00373
2928,0.64696974,-540.95251,-68.068436,1.009576
2929,-6.8063397,-527.76617,-50.117966,1.019033
2930,2.355273,-557.78375,-68.931366,1.014133
2931,3.6468878,-574.57587,-69.272423,1.011319
2932,-10.242058,-560.22583,-58.992039,1.010179
2933,38.422798,-588.95789,-69.283119,1.002477
2934,39.156841,-606.2215,-69.341072,1.00042
2935,55.135307,-587.54211,-69.312164,0.997878
2936,21.605183,-590.31372,-69.389267,1.004925
2937,4.6562266,-591.44299,-69.096565,1.006562
2938,5.3547492,-608.30267,-69.151398,1.005761
2939,-12.352262,-592.40125,-68.528671,1.014069
2940,5.8533006,-625.26221,-68.675629,1.006313
2941,22.792942,-624.52472,-69.052315,1.003123
2942,-11.114418,-625.9516,-68.586533,1.00712
2943,-28.414869,-626.41266,-68.94384,1.010734
2944,-28.099199,-643.11066,-68.711517,1.00873
2945,-27.93054,-610.07855,-64.677925,1.012677
2946,-41.975857,-628.95313,-59.129089,1.008406
2947,-24.380312,-595.32587,-57.28915,1.008626
2948,-21.679422,-579.7464,-50.732876,1.006116
2949,-37.759552,-597.79309,-47.740883,1.006454
2950,-54.119709,-598.94061,-43.055199,1.00261
2951,-54.153233,-615.79071,-45.748657,1.003703
2952,-54.097446,-582.03705,-40.526173,1.001741
2953,-70.538628,-599.98749,-38.441387,1.000489
2954,-54.426754,-632.43732,-48.223175,1.004052
2955,-56.707005,-647.89178,-54.788429,1.005388
2956,-70.927284,-633.6004,-43.837299,1.001224
2957,-21.532862,-562.87189,-47.33453,1.007793
2958,-21.487745,-546.03186,-44.718658,1.005699
2959,-37.794582,-563.99384,-42.522423,1.005203
2960,-21.348761,-529.18378,-42.089474,1.005379
2961,-37.725143,-530.09045,-37.039738,1.000536
2962,-54.144329,-531.11981,-32.227222,1.000657
2963,-54.156792,-548.0733,-34.955368,1.000533
2964,-53.969002,-514.27405,-29.201838,1.00088
2965,-70.610367,-532.12433,-27.721264,1.000811
2966,-54.13176,-565.05737,-37.68911,1.000741
2967,-70.498123,-566.09955,-33.000801,1.000581
2968,-87.548363,-634.54767,-39.303131,1.000178
2969,-87.864815,-651.32031,-41.952694,0.999955
2970,-87.178413,-617.80219,-36.54044,1.000146
2971,-104.18932,-635.4458,-34.808468,0.999957
2972,-87.122215,-600.88007,-33.939869,1.000292
2973,-87.030251,-583.96759,-31.285564,1.000471
2974,-103.69877,-601.75116,-29.46714,1.000325
2975,-120.71767,-636.35101,-30.486017,0.999758
2976,-121.06487,-653.17242,-33.202919,0.999666
2977,-120.37511,-619.52795,-27.824871,0.99985
2978,-137.32549,-637.19092,-26.479403,0.999438
2979,-69.637978,-725.34045,-68.336594,1.005386
2980,-72.478157,-741.36694,-68.482826,1.004825
2981,-52.388607,-724.92236,-68.311859,1.003097
2982,-66.822807,-709.31384,-68.136345,1.005045
2983,-86.877266,-725.58508,-68.371284,1.008206
2984,-30.299934,-692.27667,-68.268059,1.002111
2985,-31.572023,-708.50665,-68.198578,1.001439
2986,-12.525642,-692.00458,-68.700333,1.001156
2987,-29.038038,-676.05267,-68.949219,1.003155
2988,-48.086174,-692.51233,-68.264191,1.003135
2989,-28.501871,-659.55194,-68.918999,1.004472
2990,-45.984196,-659.78662,-68.790138,1.006637
2991,-62.046326,-660.8847,-63.208687,1.008783
2992,-64.024841,-676.4978,-68.526344,1.006669
2993,-73.020599,-666.2146,-50.964638,1.001247
2994,-65.393661,-692.89569,-68.197716,1.003323
2995,-82.718552,-693.02423,-67.60511,1.006118
2996,-96.864166,-695.74866,-58.39687,1.00364
2997,-101.32157,-709.09576,-67.329689,1.006555
2998,-90.546005,-683.79022,-48.697605,1.00163
2999,-108.48107,-701.35913,-46.926281,0.995233
3000,-88.849396,-667.80017,-44.313152,0.999728
3001,-105.58284,-668.71393,-40.043797,0.999804
3002,-122.04955,-669.65558,-35.882679,0.999239
3003,-122.91599,-686.2392,-38.420551,0.997762
3004,-138.45099,-670.63647,-31.65836,0.998234
3005,-123.93086,-702.7511,-41.03804,0.997192
3006,-126.5458,-717.82379,-47.576801,1.000504
3007,-140.02875,-703.70123,-37.145359,1.000029
3008,-109.12229,-756.06738,-67.912735,1.006616
3009,-112.0846,-771.25671,-67.677162,1.003677
3010,-93.538315,-758.2298,-68.20591,1.005209
3011,-106.10565,-740.91296,-67.912689,1.008329
3012,-124.73709,-753.83368,-67.433701,1.007983
3013,-103.63668,-724.98383,-68.137871,1.006009
3014,-120.40285,-723.97766,-67.177856,0.996874
3015,-134.20871,-726.24475,-58.828293,0.986508
3016,-138.04628,-738.80048,-67.213959,0.996412
3017,-145.442,-731.99475,-49.060093,0.994676
3018,-139.24318,-754.08447,-67.159439,1.004439
3019,-140.66777,-769.30298,-67.145599,1.002867
3020,-153.76881,-753.93469,-67.263252,1.000894
3021,-171.34985,-751.92676,-65.225311,0.990016
3022,-172.90005,-767.88422,-67.409065,1.00651
3023,-165.46466,-744.62878,-51.976074,0.987141
3024,-186.04289,-755.86914,-55.568439,0.987142
3025,-158.98166,-736.06427,-40.104362,0.992329
3026,-157.09726,-720.79614,-35.611675,1.001406
3027,-174.78186,-737.52008,-34.288692,0.992256
3028,-191.39822,-738.45575,-30.378696,0.993739
3029,-193.44948,-753.85278,-34.980259,0.988672
3030,-189.89088,-722.45947,-28.006311,0.998125
3031,-208.03665,-739.34393,-26.598648,0.996013
3032,-200.41513,-761.0354,-47.182014,0.993685
3033,-207.69527,-765.46979,-60.887394,0.994546
3034,-215.45155,-765.53131,-39.940174,0.993983
3035,-156.37036,-704.4433,-33.088665,1.000341
3036,-155.62857,-687.99274,-30.483501,0.998641
3037,-172.81038,-705.12115,-29.15922,0.99856
3038,-155.00992,-671.34534,-27.76133,0.998277
3039,-154.3093,-654.7688,-25.043905,0.999268
3040,-171.56715,-672.0957,-23.850582,0.999326
3041,-189.09616,-706.04004,-25.215206,0.999038
3042,-188.43457,-689.55481,-22.558744,0.998878
3043,-205.51602,-706.78973,-21.729759,0.999069
3044,-222.41141,-707.42993,-17.979343,0.999409
3045,-223.22267,-723.99176,-20.57332,0.999131
3046,-221.6541,-690.89679,-15.426768,0.999022
3047,-239.36354,-708.07758,-14.592693,0.999619
3048,-231.53322,-769.17145,-33.511292,0.990632
3049,-239.03493,-772.90533,-47.784279,0.995198
3050,-226.92458,-756.29401,-25.416117,0.993105
3051,-247.94922,-771.63318,-27.967749,1.004124
3052,-225.07841,-740.12708,-22.860723,0.997997
3053,-242.14803,-740.90814,-19.392799,0.998919
3054,-258.97635,-741.81403,-16.406452,1.000189
3055,-260.95694,-758.10931,-18.654324,1.000015
3056,-256.96109,-725.51135,-14.121196,0.999677
3057,-275.75754,-742.76007,-13.21147,0.999999
3058,-264.2948,-773.59326,-23.208717,1.005238
3059,-271.04422,-779.5672,-37.053566,0.993642
3060,-280.86484,-775.27692,-18.922581,1.002787
3061,-297.93033,-775.86908,-15.171415,1.003902
3062,-303.18661,-786.17065,-26.303242,0.997237
3063,-294.97778,-759.70398,-12.691692,1.000282
3064,-315.07486,-776.44983,-11.91057,1.002373
3065,-292.89011,-743.36591,-10.352503,1.000064
3066,-290.85321,-727.00342,-8.0489359,0.999785
3067,-310.08411,-743.9552,-7.5914536,0.999941
3068,-326.79025,-744.42957,-4.8978834,1.00004
3069,-328.79105,-760.66229,-7.1496544,0.99992
3070,-324.78833,-728.20868,-2.6967444,0.999967
3071,-343.5249,-744.86725,-2.4682624,1.000028
3072,-331.57538,-776.37903,-9.2123661,1.001239
3073,-335.05206,-790.61523,-15.035514,0.999522
3074,-348.11877,-776.23621,-6.74646,0.999804
3075,-364.47919,-776.28888,-4.3519559,1.000037
3076,-366.86084,-791.38336,-6.9940577,0.999022
3077,-362.22418,-761.05487,-2.4511709,0.999864
3078,-380.89441,-776.28552,-2.3229589,1.000091
3079,-396.8764,-777.3761,-0.28845245,1.000105
3080,-398.55823,-792.95026,-2.6032541,0.999413
3081,-395.26633,-761.77643,1.639191,1.000168
3082,-412.91684,-778.39191,1.2327933,0.999984
3083,-177.96671,-781.69031,-67.442566,1.00751
3084,-183.30809,-795.33557,-67.203545,1.004051
3085,-159.11676,-783.80725,-67.387444,1.002521
3086,-196.51859,-779.30145,-67.235229,1.008338
3087,-213.77504,-778.1532,-66.844017,1.006824
3088,-219.62393,-792.60577,-66.598991,1.007576
3089,-230.94083,-776.79901,-65.623413,1.005942
3090,-247.73085,-776.81238,-61.674004,0.993567
3091,-254.0126,-790.99969,-66.682747,1.006776
3092,-263.90741,-779.71466,-56.531677,0.992578
3093,-279.81375,-783.02289,-51.624062,0.993218
3094,-288.02914,-789.88702,-64.867722,1.004977
3095,-295.85498,-786.32434,-46.868446,0.996604
3096,-312.10825,-789.43701,-40.126289,0.996858
3097,-321.20337,-792.73981,-54.145267,0.995972
3098,-328.43823,-792.71326,-33.574276,0.997455
3099,-342.72635,-795.35547,-26.154221,0.995537
3100,-350.67923,-798.11163,-37.868023,0.991755
3101,-357.06335,-798.02429,-18.837589,0.995577
3102,-381.48926,-805.57153,-43.436314,0.998978
3103,-385.40765,-807.86237,-59.075397,0.997171
3104,-365.02365,-802.08588,-45.816666,0.993694
3105,-377.6077,-803.44861,-27.882076,0.993496
3106,-397.93378,-809.07458,-41.218204,1.000683
3107,-371.40683,-800.8963,-15.639324,0.995126
3108,-385.83795,-803.50598,-12.561449,0.994316
3109,-401.72681,-806.19946,-9.6093254,0.996369
3110,-407.3855,-809.8717,-23.78985,0.997147
3111,-417.65863,-808.7038,-6.8524404,0.998108
3112,-414.56741,-812.58521,-38.409077,1.001338
3113,-421.82559,-815.31702,-53.119755,0.999504
3114,-431.19751,-816.12433,-35.787373,1.000628
3115,35.908775,600.25269,-69.46003,1.000215
3116,35.526604,582.91669,-69.423912,1.001648
3117,49.31002,602.96204,-69.400024,0.996202
3118,35.964458,617.72839,-69.150208,0.999765
3119,22.317415,597.6283,-69.446838,1.004226
3120,7.4994302,663.59131,-69.238411,1.001415
3121,7.7470965,646.63745,-69.203789,1.00376
3122,22.241083,665.89612,-69.256073,1.000424
3123,7.1564274,680.65442,-69.252884,1.000431
3124,-7.2579885,661.32007,-69.113121,1.002776
3125,-23.188257,693.35358,-68.972191,1.001264
3126,-22.94783,676.51935,-68.898392,1.002038
3127,-7.6775365,695.05548,-69.083321,1.000655
3128,-23.43145,710.17554,-68.823204,1.000727
3129,-38.688431,691.62256,-68.831207,1.001783
3130,-22.65797,659.53223,-68.900017,1.003354
3131,-22.542549,642.62762,-68.886955,1.005653
3132,-38.086334,657.70703,-68.850182,1.005158
3133,7.4292793,595.85748,-69.297241,1.00651
3134,6.9429293,578.86511,-69.206223,1.007788
3135,7.615674,612.87579,-68.595528,1.007607
3136,-7.6095972,594.00006,-69.128105,1.011005
3137,7.73634,629.71539,-68.642502,1.006679
3138,22.545866,631.85071,-68.990387,1.002395
3139,-7.1530242,627.57922,-68.784897,1.007779
3140,-22.60998,625.78394,-69.03125,1.00973
3141,-22.733847,609.08679,-67.880959,1.013073
3142,-36.826633,624.6344,-63.751614,1.010936
3143,-21.033092,593.14227,-62.393208,1.011492
3144,-17.402597,577.94171,-56.118156,1.01278
3145,-29.919548,594.60529,-49.997707,1.008646
3146,-55.901573,724.12891,-67.962563,1.002424
3147,-55.397251,707.2171,-68.488937,1.002351
3148,-39.341606,725.44678,-68.347374,1.001367
3149,-56.366405,741.03265,-68.019257,1.001942
3150,-72.458298,722.72095,-67.819962,1.004329
3151,-90.290031,754.91138,-67.874847,1.005044
3152,-89.283699,737.83533,-67.966888,1.005889
3153,-74.393188,758.18768,-67.983261,1.002099
3154,-91.374641,771.98907,-67.75808,1.003424
3155,-106.22156,751.46271,-67.697212,1.006318
3156,-88.785316,721.16901,-67.871628,1.004156
3157,-88.33387,704.53204,-68.248581,1.004237
3158,-105.09868,719.24121,-67.955299,1.003802
3159,-123.83534,779.15509,-68.031181,1.00453
3160,-122.84364,765.62231,-67.541847,1.005905
3161,-109.04267,780.13861,-67.694153,1.003169
3162,-125.02437,792.6037,-67.906036,0.999796
